SaleID,BranchCode,BranchCity,BranchSize,BranchOwner,YearOfEstablishment,CustomerType,CustomerGenderCode,CustomerGender,ProductLineCode,ProductLine,ProductLineSupplier,UnitPrice,Quantity,TotalNoTAX,Tax 5%,TotalWithTAX,SaleMonthInNumber,SaleMonth,SaleQuarter,SaleYear,SaleTime,SalePayment,Rating
647-50-1224,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,29.42,10,294.2,14.71,308.91,7,July,Q3,2019,16:23:00,Ewallet,8.9
541-48-8554,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,60.95,9,548.55,27.43,575.98,9,September,Q3,2019,12:08:00,Credit card,6
539-21-7227,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,51.54,5,257.7,12.89,270.59,3,March,Q1,2019,17:45:00,Cash,4.2
213-32-1216,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,66.06,6,396.36,19.82,416.18,10,October,Q4,2019,10:28:00,Cash,7.3
747-58-7183,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FA,Fashion accessories,Nordstrom,57.27,3,171.81,8.59,180.4,9,September,Q3,2019,20:31:00,Ewallet,6.5
582-52-8065,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,54.31,9,488.79,24.44,513.23,6,June,Q2,2019,10:49:00,Cash,8.9
210-57-1719,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,58.24,9,524.16,26.21,550.37,6,June,Q2,2019,12:34:00,Cash,9.7
399-69-4630,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,22.21,6,133.26,6.66,139.92,11,November,Q4,2019,10:23:00,Credit card,8.6
134-75-2619,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,19.32,7,135.24,6.76,142,5,May,Q2,2019,18:51:00,Cash,6.9
356-44-8813,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,37.48,3,112.44,5.62,118.06,2,February,Q1,2019,13:45:00,Credit card,7.7
198-66-9832,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,72.04,2,144.08,7.2,151.28,5,May,Q2,2019,19:38:00,Cash,9.5
283-26-5248,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,98.52,10,985.2,49.26,1034.46,12,December,Q4,2019,20:23:00,Ewallet,4.5
712-39-0363,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,41.66,6,249.96,12.5,262.46,7,July,Q3,2019,15:24:00,Ewallet,5.6
218-59-9410,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,72.42,3,217.26,10.86,228.12,3,March,Q1,2019,16:54:00,Ewallet,8.2
174-75-0888,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,21.58,9,194.22,9.71,203.93,4,April,Q2,2019,12:32:00,Cash,7.3
866-99-7614,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FB,Food and beverages,Kraft Heinz,89.2,10,892,44.6,936.6,3,March,Q1,2019,15:42:00,Credit card,4.4
134-54-4720,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,42.42,8,339.36,16.97,356.33,3,March,Q1,2019,13:58:00,Ewallet,5.7
760-90-2357,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,74.51,6,447.06,22.35,469.41,7,July,Q3,2019,15:08:00,Ewallet,5
514-37-2845,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FA,Fashion accessories,Nordstrom,99.25,2,198.5,9.93,208.43,5,May,Q2,2019,13:02:00,Cash,9
698-98-5964,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,81.21,10,812.1,40.61,852.71,2,February,Q1,2019,13:01:00,Credit card,6.3
718-57-9773,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,49.33,10,493.3,24.67,517.97,6,June,Q2,2019,16:40:00,Credit card,9.4
651-88-7328,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,65.74,9,591.66,29.58,621.24,1,January,Q1,2019,13:55:00,Cash,7.7
241-11-2261,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,79.86,7,559.02,27.95,586.97,8,August,Q3,2019,10:33:00,Credit card,5.5
408-26-9866,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,73.98,7,517.86,25.89,543.75,2,February,Q1,2019,16:42:00,Ewallet,4.1
834-83-1826,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,82.04,5,410.2,20.51,430.71,11,November,Q4,2019,17:16:00,Credit card,7.6
343-61-3544,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,26.67,10,266.7,13.34,280.04,4,April,Q2,2019,11:48:00,Cash,8.6
239-48-4278,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,10.13,7,70.91,3.55,74.46,7,July,Q3,2019,19:35:00,Ewallet,8.3
355-34-6244,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FB,Food and beverages,Kraft Heinz,72.39,2,144.78,7.24,152.02,3,March,Q1,2019,19:55:00,Credit card,8.1
550-84-8664,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,85.91,5,429.55,21.48,451.03,4,April,Q2,2019,14:33:00,Credit card,8.6
339-96-8318,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,81.31,7,569.17,28.46,597.63,12,December,Q4,2019,19:49:00,Ewallet,6.3
458-61-0011,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FB,Food and beverages,Kraft Heinz,60.3,4,241.2,12.06,253.26,12,December,Q4,2019,18:43:00,Cash,5.8
592-34-6155,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FB,Food and beverages,Kraft Heinz,31.77,4,127.08,6.35,133.43,5,May,Q2,2019,14:43:00,Ewallet,6.2
797-88-0493,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HB,Health and beauty,Dove,64.27,4,257.08,12.85,269.93,5,May,Q2,2019,13:54:00,Cash,7.7
207-73-1363,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,69.51,2,139.02,6.95,145.97,11,November,Q4,2019,12:15:00,Ewallet,8.1
390-31-6381,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FB,Food and beverages,Kraft Heinz,27.22,3,81.66,4.08,85.74,3,March,Q1,2019,12:37:00,Cash,7.3
443-82-0585,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,77.68,4,310.72,15.54,326.26,5,May,Q2,2019,19:54:00,Cash,8.4
339-18-7061,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,92.98,2,185.96,9.3,195.26,2,February,Q1,2019,15:06:00,Credit card,8
359-90-3665,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,18.08,4,72.32,3.62,75.94,3,March,Q1,2019,18:03:00,Credit card,9.5
375-72-3056,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,63.06,3,189.18,9.46,198.64,12,December,Q4,2019,15:58:00,Ewallet,7
127-47-6963,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,51.71,4,206.84,10.34,217.18,2,February,Q1,2019,13:53:00,Credit card,9.8
278-86-2735,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,52.34,3,157.02,7.85,164.87,8,August,Q3,2019,14:03:00,Cash,9.2
695-28-6250,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,ST,Sports and travel,REI ,43.06,5,215.3,10.77,226.07,9,September,Q3,2019,16:38:00,Ewallet,7.7
379-17-6588,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,59.61,10,596.1,29.81,625.91,4,April,Q2,2019,11:07:00,Cash,5.3
227-50-3718,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,14.62,5,73.1,3.66,76.76,7,July,Q3,2019,12:23:00,Cash,4.4
302-15-2162,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,46.53,6,279.18,13.96,293.14,11,November,Q4,2019,10:54:00,Credit card,4.3
788-07-8452,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,24.24,7,169.68,8.48,178.16,5,May,Q2,2019,17:38:00,Ewallet,9.4
560-49-6611,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,45.58,1,45.58,2.28,47.86,2,February,Q1,2019,14:13:00,Cash,9.8
880-35-0356,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,75.2,3,225.6,11.28,236.88,7,July,Q3,2019,11:51:00,Ewallet,4.8
585-11-6748,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,96.8,3,290.4,14.52,304.92,5,May,Q2,2019,13:05:00,Cash,5.3
470-31-3286,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,14.82,3,44.46,2.22,46.68,9,September,Q3,2019,11:30:00,Credit card,8.7
152-68-2907,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FB,Food and beverages,Kraft Heinz,52.2,3,156.6,7.83,164.43,7,July,Q3,2019,13:30:00,Credit card,9.5
123-35-4896,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,46.66,9,419.94,21,440.94,9,September,Q3,2019,19:11:00,Ewallet,5.3
258-69-7810,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,36.85,5,184.25,9.21,193.46,8,August,Q3,2019,18:53:00,Cash,9.2
334-64-2006,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,70.32,2,140.64,7.03,147.67,1,January,Q1,2019,14:22:00,Ewallet,9.6
219-61-4139,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,83.08,1,83.08,4.15,87.23,7,July,Q3,2019,17:16:00,Ewallet,6.4
881-41-7302,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,64.99,1,64.99,3.25,68.24,8,August,Q3,2019,10:06:00,Credit card,4.5
373-09-4567,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FB,Food and beverages,Kraft Heinz,77.56,10,775.6,38.78,814.38,4,April,Q2,2019,20:35:00,Ewallet,6.9
642-30-6693,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,54.51,6,327.06,16.35,343.41,4,April,Q2,2019,13:54:00,Ewallet,7.8
484-22-8230,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,51.89,7,363.23,18.16,381.39,4,April,Q2,2019,20:08:00,Cash,4.5
830-58-2383,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,31.75,4,127,6.35,133.35,10,October,Q4,2019,15:26:00,Cash,8.6
559-98-9873,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,53.65,7,375.55,18.78,394.33,11,November,Q4,2019,12:56:00,Ewallet,5.2
544-32-5024,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,49.79,4,199.16,9.96,209.12,5,May,Q2,2019,19:16:00,Credit card,6.4
318-12-0304,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,30.61,1,30.61,1.53,32.14,4,April,Q2,2019,12:20:00,Ewallet,5.2
349-97-8902,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,57.89,2,115.78,5.79,121.57,12,December,Q4,2019,10:37:00,Ewallet,8.9
421-95-9805,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,28.96,1,28.96,1.45,30.41,9,September,Q3,2019,10:18:00,Credit card,6.2
277-35-5865,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,98.97,9,890.73,44.54,935.27,9,September,Q3,2019,11:23:00,Cash,6.7
789-23-8625,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,93.22,3,279.66,13.98,293.64,8,August,Q3,2019,11:45:00,Cash,7.2
284-54-4231,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,80.93,1,80.93,4.05,84.98,4,April,Q2,2019,16:08:00,Credit card,9
443-59-0061,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,67.45,10,674.5,33.73,708.23,7,July,Q3,2019,11:25:00,Ewallet,4.2
509-29-3912,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,38.72,9,348.48,17.42,365.9,6,June,Q2,2019,12:24:00,Ewallet,4.2
327-40-9673,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,72.6,6,435.6,21.78,457.38,12,December,Q4,2019,19:51:00,Cash,6.9
840-19-2096,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,EA,Electronic accessories,Samsung,87.91,5,439.55,21.98,461.53,12,December,Q4,2019,18:10:00,Ewallet,4.4
828-46-6863,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,98.53,6,591.18,29.56,620.74,12,December,Q4,2019,11:22:00,Credit card,4
641-96-3695,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,43.46,6,260.76,13.04,273.8,6,June,Q2,2019,17:55:00,Ewallet,8.5
420-97-3340,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,71.68,3,215.04,10.75,225.79,7,July,Q3,2019,15:30:00,Credit card,9.2
436-54-4512,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,91.61,1,91.61,4.58,96.19,7,July,Q3,2019,19:44:00,Cash,9.8
670-79-6321,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,94.59,7,662.13,33.11,695.24,3,March,Q1,2019,15:27:00,Credit card,4.9
852-62-7105,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,83.25,10,832.5,41.63,874.13,5,May,Q2,2019,11:25:00,Credit card,4.4
598-06-7312,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,91.35,1,91.35,4.57,95.92,6,June,Q2,2019,15:42:00,Cash,6.8
135-13-8269,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,78.88,2,157.76,7.89,165.65,10,October,Q4,2019,16:04:00,Cash,9.1
816-57-2053,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,60.87,2,121.74,6.09,127.83,6,June,Q2,2019,12:37:00,Ewallet,8.7
628-90-8624,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,82.58,10,825.8,41.29,867.09,6,June,Q2,2019,14:41:00,Cash,5
856-66-2701,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,53.3,3,159.9,8,167.9,4,April,Q2,2019,14:19:00,Ewallet,7.5
308-39-1707,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,12.09,1,12.09,0.6,12.69,5,May,Q2,2019,18:19:00,Credit card,8.2
149-61-1929,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,64.19,10,641.9,32.1,674,5,May,Q2,2019,14:08:00,Credit card,6.7
655-07-2265,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,EA,Electronic accessories,Samsung,78.31,3,234.93,11.75,246.68,10,October,Q4,2019,16:38:00,Ewallet,5.4
589-02-8023,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,83.77,2,167.54,8.38,175.92,6,June,Q2,2019,10:54:00,Credit card,7
420-04-7590,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,99.7,3,299.1,14.96,314.06,10,October,Q4,2019,11:29:00,Ewallet,4.7
182-88-2763,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,79.91,3,239.73,11.99,251.72,5,May,Q2,2019,19:28:00,Credit card,5
188-55-0967,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,66.47,10,664.7,33.24,697.94,1,January,Q1,2019,15:01:00,Credit card,5
610-46-4100,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,28.95,7,202.65,10.13,212.78,3,March,Q1,2019,20:31:00,Credit card,6
318-81-2368,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,EA,Electronic accessories,Samsung,46.2,1,46.2,2.31,48.51,5,May,Q2,2019,12:16:00,Cash,6.3
364-33-8584,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,17.63,5,88.15,4.41,92.56,6,June,Q2,2019,15:27:00,Cash,8.5
665-63-9737,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FA,Fashion accessories,Nordstrom,52.42,3,157.26,7.86,165.12,6,June,Q2,2019,17:36:00,Ewallet,7.5
695-09-5146,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,98.79,3,296.37,14.82,311.19,2,February,Q1,2019,20:00:00,Ewallet,6.4
155-45-3814,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,EA,Electronic accessories,Samsung,88.55,8,708.4,35.42,743.82,1,January,Q1,2019,15:29:00,Ewallet,4.7
794-32-2436,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,EA,Electronic accessories,Samsung,55.67,2,111.34,5.57,116.91,2,February,Q1,2019,15:08:00,Ewallet,6
131-15-8856,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,72.52,8,580.16,29.01,609.17,4,April,Q2,2019,19:26:00,Credit card,4
273-84-2164,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,EA,Electronic accessories,Samsung,12.05,5,60.25,3.01,63.26,8,August,Q3,2019,15:53:00,Ewallet,5.5
706-36-6154,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,19.36,9,174.24,8.71,182.95,9,September,Q3,2019,18:43:00,Ewallet,8.7
778-89-7974,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,70.21,6,421.26,21.06,442.32,1,January,Q1,2019,14:58:00,Cash,7.4
574-31-8277,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,33.63,1,33.63,1.68,35.31,4,April,Q2,2019,19:55:00,Cash,5.6
859-71-0933,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,15.49,2,30.98,1.55,32.53,5,May,Q2,2019,15:10:00,Cash,6.3
740-11-5257,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,24.74,10,247.4,12.37,259.77,5,May,Q2,2019,16:44:00,Cash,7.1
369-82-2676,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,75.66,5,378.3,18.92,397.22,1,January,Q1,2019,18:22:00,Ewallet,7.8
563-47-4072,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,55.81,6,334.86,16.74,351.6,6,June,Q2,2019,11:52:00,Cash,9.9
742-04-5161,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,72.78,10,727.8,36.39,764.19,7,July,Q3,2019,17:24:00,Cash,7.3
149-15-7606,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,ST,Sports and travel,REI ,37.32,9,335.88,16.79,352.67,5,May,Q2,2019,15:31:00,Ewallet,5.1
133-77-3154,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,60.18,4,240.72,12.04,252.76,8,August,Q3,2019,18:04:00,Credit card,9.4
169-52-4504,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,15.69,3,47.07,2.35,49.42,6,June,Q2,2019,14:13:00,Credit card,5.8
250-81-7186,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,EA,Electronic accessories,Samsung,99.69,1,99.69,4.98,104.67,9,September,Q3,2019,10:23:00,Credit card,8
562-12-5430,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,88.15,3,264.45,13.22,277.67,10,October,Q4,2019,10:11:00,Ewallet,7.9
816-72-8853,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,27.93,5,139.65,6.98,146.63,10,October,Q4,2019,15:48:00,Cash,5.9
491-38-3499,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,55.45,1,55.45,2.77,58.22,3,March,Q1,2019,17:46:00,Credit card,4.9
322-02-2271,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,42.97,3,128.91,6.45,135.36,8,August,Q3,2019,11:46:00,Cash,9.3
842-29-4695,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,17.14,7,119.98,6,125.98,12,December,Q4,2019,12:07:00,Credit card,7.9
725-67-2480,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,58.75,6,352.5,17.63,370.13,1,January,Q1,2019,18:14:00,Credit card,5.9
641-51-2661,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,87.1,10,871,43.55,914.55,3,March,Q1,2019,14:45:00,Credit card,9.9
714-02-3114,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,ST,Sports and travel,REI ,98.8,2,197.6,9.88,207.48,8,August,Q3,2019,11:39:00,Cash,7.7
518-17-2983,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,48.63,4,194.52,9.73,204.25,9,September,Q3,2019,15:44:00,Ewallet,7.6
779-42-2410,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,57.74,3,173.22,8.66,181.88,2,February,Q1,2019,13:06:00,Ewallet,7.7
190-14-3147,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,17.97,4,71.88,3.59,75.47,1,January,Q1,2019,20:43:00,Ewallet,6.4
408-66-6712,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HB,Health and beauty,Dove,47.71,6,286.26,14.31,300.57,7,July,Q3,2019,14:19:00,Ewallet,4.4
679-22-6530,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,40.62,2,81.24,4.06,85.3,5,May,Q2,2019,10:01:00,Credit card,4.1
588-47-8641,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,56.04,10,560.4,28.02,588.42,9,September,Q3,2019,19:30:00,Ewallet,4.4
642-61-4706,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,93.4,2,186.8,9.34,196.14,12,December,Q4,2019,16:34:00,Cash,5.5
576-31-4774,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,73.41,3,220.23,11.01,231.24,1,January,Q1,2019,13:10:00,Ewallet,4
556-41-6224,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,33.64,8,269.12,13.46,282.58,9,September,Q3,2019,17:10:00,Credit card,9.3
811-03-8790,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,45.48,10,454.8,22.74,477.54,8,August,Q3,2019,10:22:00,Credit card,4.8
242-11-3142,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,83.77,2,167.54,8.38,175.92,12,December,Q4,2019,19:57:00,Cash,4.6
752-23-3760,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,64.08,7,448.56,22.43,470.99,6,June,Q2,2019,19:29:00,Credit card,7.3
274-05-5470,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,73.47,4,293.88,14.69,308.57,9,September,Q3,2019,18:30:00,Cash,6
648-94-3045,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,58.95,10,589.5,29.48,618.98,12,December,Q4,2019,14:27:00,Ewallet,8.1
130-67-4723,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,48.5,6,291,14.55,305.55,5,May,Q2,2019,13:57:00,Ewallet,9.4
528-87-5606,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,39.48,1,39.48,1.97,41.45,6,June,Q2,2019,19:43:00,Cash,6.5
320-85-2052,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,34.81,1,34.81,1.74,36.55,3,March,Q1,2019,10:11:00,Credit card,7
370-96-0655,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,49.32,6,295.92,14.8,310.72,2,February,Q1,2019,13:46:00,Ewallet,7.1
105-10-6182,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,21.48,2,42.96,2.15,45.11,10,October,Q4,2019,12:22:00,Ewallet,6.6
